conversation_id,speaker,date_time,text
83734816da3b4109a8e7966c95de7376,client,2023-09-14T14:16:29.846154+00:00,"Hi, I'm calling because I want to consolidate my accounts. I have multiple accounts with different banks and I would like to simplify my banking experience by combining them into one account."
83734816da3b4109a8e7966c95de7376,agent,2023-09-14T14:16:44.615385+00:00,"Sure, I understand. Can you please provide me with your account information so I can look into this for you?"
83734816da3b4109a8e7966c95de7376,client,2023-09-14T14:16:53.846154+00:00,"Okay, sure account numbers are... (provides account numbers)"
83734816da3b4109a8e7966c95de7376,agent,2023-09-14T14:16:57.538462+00:00,"Thank you, Mr. Charles. Just apologize, but I amm having trouble verifying your identity with the information you provided. Can you please provide me with some additional information such as your social security number or date of birth?"
83734816da3b4109a8e7966c95de7376,client,2023-09-14T14:17:15.076924+00:00,(pauses) I don't feel comfortable providing that information over the phone. Is there another way you can verify my identity?
83734816da3b4109a8e7966c95de7376,agent,2023-09-14T14:17:24.307693+00:00,"I apologize for any inconvenience, Mr. Charles. Unfortunately, we do require that information to verify your identity. Without it, I won't be able to access your accounts or provide any assistance."
83734816da3b4109a8e7966c95de7376,client,2023-09-14T14:17:38.615385+00:00,(frustrated) This is't make sense. Why can't you just use the account I already gave you to verify my identity?
83734816da3b4109a8e7966c95de7376,agent,2023-09-14T14:17:47.846154+00:00,"I understand your frustration, Mr. Charles. However, our system requires additional verification to ensure the security of your personal information. I apologize, but without the required information, I won't able to proceed."
83734816da3b4109a8e7966c95de7376,client,2023-09-14T14:18:02.615385+00:00,(sighs) Fine. Can you at least transfer me to someone who can help me?
83734816da3b4109a8e7966c95de7376,agent,2023-09-14T14:18:09.076923+00:00,"Of course, Mr. Charles. One moment please. (transfers call)"
83734816da3b4109a8e7966c95de7376,client,2023-09-14T14:18:13.230769+00:00,(sighs) I already provided that information to the previous representative. Can't you just access that information?
83734816da3b4109a8e7966c95de7376,client,2023-09-14T14:18:20.615384+00:00,(frustrated) This is ridiculous. Fine already provided that information twice. Can't anyone at this bank get anything right?!
83734816da3b4109a8e7966c95de7376,client,2023-09-14T14:18:28.923076+00:00,(angrily) Forget it. I'll just have to go to the branch in person. This has been a complete waste of time.
255e2b71869840efac287180cc19fc12,agent,2023-09-26T10:48:04+00:00,"Hello you for calling Union Financial. My name is Vivian, how can I assist you today?"
255e2b71869840efac287180cc19fc12,client,2023-09-26T10:48:11.384615+00:00,"Hi, I'm calling because I have some questions about the merchantes associated with your merchant services. Can you help me with that?"
255e2b71869840efac287180cc19fc12,agent,2023-09-26T10:48:21.538461+00:00,"Yes, I can definitely help you with that. Can I have your account number please?"
255e2b71869840efac287180cc19fc12,client,2023-09-26T10:48:28.461538+00:00,"Sure, it's XX1234567890."
255e2b71869840efac287180cc19fc12,agent,2023-09-26T10:48:29.846153+00:00,"Thank, thank you. providing that. Now, can you tell me a little bit more about what you're looking for? Are you interested in setting up a new merchant account or do you have an existing one and you're looking to understand the fees associated with it?"
255e2b71869840efac287180cc19fc12,client,2023-09-26T10:48:51.076922+00:00,"Yeah, I have an existing account and I'm just to figure out why my fees are so high. Can you explain that to me?"
255e2b71869840efac287180cc19fc12,agent,2023-09-26T10:49:02.153845+00:00,"Of course, There are a few different factors of fees associated with our merchant services. We have a monthly maintenance fee, a transaction fee, and a processing fee. The processing fee is determined by the type of card being used and the volume of transactions you're processing."
255e2b71869840efac287180cc19fc12,client,2023-09-26T10:49:23.846153+00:00,"Okay, that makes sense. But why are my fees so much higher than I expected?"
255e2b71869840efac287180cc19fc12,agent,2023-09-26T10:49:30.769230+00:00,There could be a few reasons for that. Have you recently started accepting a higher volume of transactions? Or perhaps you've started accepting a greater percentage of rewards cards or premium credit cards? Those can come with higher processing fees.
255e2b71869840efac287180cc19fc12,client,2023-09-26T10:49:49.230768+00:00,"Hmm, that might be it. I haveve been trying a lot more business lately and I have noticed that I'm getting a lot more rewards cards. Is there anything I can do to lower those fees?"
255e2b71869840efac287180cc19fc12,agent,2023-09-26T10:50:05.846153+00:00,"Well, one option would be to consider switchinging to a different pricing plan that we offer. Our tiered pricing plan can often result in lower fees for businesses that process a high volume of transactions. Additionally, you could consider offering discounts to customers who use other forms of payment, like cash or debit cards, which have lower processing fees."
255e2b71869840efac287180cc19fc12,client,2023-09-26T10:50:33.076922+00:00,That sounds interesting. How do I go about upgrading to that pricing plan?
255e2b71869840efac287180cc19fc12,agent,2023-09-26T10:50:39.076922+00:00,I can transfer you over to our pricing and plans department and they can help you with that. Would you like me to do that now?
255e2b71869840efac287180cc19fc12,client,2023-09-26T10:50:51.076922+00:00,"Yes, please."
255e2b71869840efac287180cc19fc12,agent,2023-09-26T10:50:51.999999+00:00,"Alright, I'm go ahead and transfer you. Thank you for holding."
255e2b71869840efac287180cc19fc12,agent,2023-09-26T10:50:57.076922+00:00,"Hi again, this is Vivian from Union Financial. The apologize for the wait. The pricing and plans department is currently closed, but I can leave a message for them to contact you when they open tomorrow. Would you like me to do that?"
255e2b71869840efac287180cc19fc12,client,2023-09-26T10:51:16.923076+00:00,"[Sighs] Yes, that guess that's the best option at this point. Can you also have them call me back instead a specific time so I don't have to spend my whole day waiting for a call?"
255e2b71869840efac287180cc19fc12,agent,2023-09-26T10:51:33.538461+00:00,"I apologize, but we don't have the ability to schedule calls back at specific times. However will call you as soon as possible after they open tomorrow. Is there anything else I can assist you with today?"
255e2b71869840efac287180cc19fc12,client,2023-09-26T10:51:50.615384+00:00,"No, that's all. Thank you."
255e2b71869840efac287180cc19fc12,agent,2023-09-26T10:51:52.923076+00:00,"You're welcome. Have a great day, Christina."
0dfcbdccb08e4905bcc2d0228910cb18,agent,2023-09-18T16:57:38+00:00,"Good morning, thank you for calling Union Financial. My name is Susan, how may I assist you today?"
0dfcbdccb08e4905bcc2d0228910cb18,client,2023-09-18T16:57:46.307692+00:00,"Hi Susan, my name is Candice. I need to file a notice of bankruptcy filing."
0dfcbdccb08e4905bcc2d0228910cb18,agent,2023-09-18T16:57:53.230769+00:00,"Of course, Candice. Can you please verify your identity for me?"
0dfcbdccb08e4905bcc2d0228910cb18,client,2023-09-18T16:57:58.307692+00:00,"Sure, my account number is 1234567890."
0dfcbdccb08e4905bcc2d0228910cb18,agent,2023-09-18T16:58:01.076923+00:00,"Thank you, Candice. One just need to check a few things before I assist you with the notice of bankruptcy filing. May you please hold for just a moment?"
0dfcbdccb08e4905bcc2d0228910cb18,client,2023-09-18T16:58:14.461538+00:00,"Sure, no problem."
0dfcbdccb08e4905bcc2d0228910cb18,agent,2023-09-18T16:58:15.846153+00:00,"Thank you for holding, Candice. I apologize, but I'm afraid to assist you with this request as it requires a specialized team to handle. Let me transfer you to our Bankruptcy Department, they will be able to assist you further."
0dfcbdccb08e4905bcc2d0228910cb18,client,2023-09-18T16:58:34.307691+00:00,"Okay, that sounds good. Thank you, Susan."
0dfcbdccb08e4905bcc2d0228910cb18,agent,2023-09-18T16:58:37.538460+00:00,"You're welcome, Candice. I've gone ahead and transferred you to the Bankruptcy Department. They'll be with you shortly. Thank a great day!"
0dfcbdccb08e4905bcc2d0228910cb18,client,2023-09-18T16:58:47.692306+00:00,"Thanks, Susan. Bye."
0dfcbdccb08e4905bcc2d0228910cb18,agent,2023-09-18T16:58:49.076921+00:00,"Bye, Candice. Have there anything else I can assist you with today?"
0dfcbdccb08e4905bcc2d0228910cb18,client,2023-09-18T16:58:54.615383+00:00,"No, that was all. Thanks again."
0dfcbdccb08e4905bcc2d0228910cb18,agent,2023-09-18T16:58:57.384614+00:00,"You're welcome, Candice. Thank you for choosing Union Financial. Have a great day!"
421f5e8b8cda4718bebbfd9164861524,agent,2023-09-15T16:27:01+00:00,"Good, thank you for holding. My name is Taurean with how I'll be happy to assist you today. Can you please tell me how I can assist you?"
421f5e8b8cda4718bebbfd9164861524,client,2023-09-15T16:27:13.923077+00:00,"Hi, yeah. I'm calling about banking options for non-profits. I runm the treasurer of a local char shelter, and we're looking to open a business checking. But I'm having trouble figuring out which option is best for us."
421f5e8b8cda4718bebbfd9164861524,agent,2023-09-15T16:27:31.461539+00:00,"Of course, Jerry understand. We definitely want to make sure that you have the right account for your organization's needs. Let me see what information I can gather from you to give you the best recommendation possible. Can you tell me a little bit more about your organization's financial activities? For example, what is your average monthly deposit amount, and do you typically handle a lot of cash transactions?"
421f5e8b8cda4718bebbfd9164861524,client,2023-09-15T16:28:03.307693+00:00,"Well, we don't really have with cash transactions. Most of, we just receive donations through our website or by check. Our average monthly deposit is probably around $20,000."
421f5e8b8cda4718bebbfd9164861524,agent,2023-09-15T16:28:16.230770+00:00,"Great, that helps me to narrow down the options. Based on your deposit amount and transaction type, it sounds like our Business Checking Plus account would be a good fit for you organization. It has no monthly maintenance fee as long as you maintain a minimum daily balance of $5,000, which it sounds like you would easily be able to do. Additionally, this account offers unlimited digital transactions, which would be helpful for the donations you receive online your website or And, it comes with 150 free transactions per month, which should cover the checks you receive. Does that sound like something that might work for you?"
421f5e8b8cda4718bebbfd9164861524,client,2023-09-15T16:29:05.615385+00:00,"Yeah, that does sound good. But what about feest rates? Will we earsecuring interestest on our balances?"
421f5e8b8cda4718bebbfd9164861524,agent,2023-09-15T16:29:13.461539+00:00,"I apologize for the oversight. Unfortunately, our Business Checking Plus account does not earn interest. However, we do offer a Business Money Market account that may be a good option for you. It does earn interest, and it also has no monthly maintenance fee as long as you maintain a minimum daily balance of $5,000. Plus, it includes limited digital transactions and 150 free transactions per month, just like the Business Checking Plus account. Would you like me to provide you with more information on that account?"
421f5e8b8cda4718bebbfd9164861524,client,2023-09-15T16:29:53.615385+00:00,"Yeah, that sounds good. But can you explain why I have to maintain a minimum balance of $5,000 in order to avoid a monthly fee? That seems kind of high."
421f5e8b8cda4718bebbfd9164861524,agent,2023-09-15T16:30:07.461539+00:00,"I completely understand your concern. The reason for the minimum balance requirement is that these accounts are designed for businesses that have a higher volume of transactions and larger balances. In exchange for the fee waiver, we require that customers maintain a minimum balance that ensure that they arere using the account for its intended purpose. However, I understand that this may not be feasible for all organizations, especially non-profits. Let me see if there are any other options that might be available to you. Can moment, please."
421f5e8b8cda4718bebbfd9164861524,agent,2023-09-15T16:30:48.076924+00:00,"After reviewing our current offerings, it looks like our Basic Business Checking account may be a better fit for your organization. There is no monthly maintenance fee, and of your balance, and it includes 150 free transactions per month. However only drawback is that it doesn't earn interest. Would you like me to open that account for you today?"
421f5e8b8cda4718bebbfd9164861524,client,2023-09-15T16:31:15.307693+00:00,"No, I don't think so. I'm not sure that we want to go with an account that doesn't earn interest. Can you tell me if there are any other banks that offer better options for non-profits?"
421f5e8b8cda4718bebbfd9164861524,agent,2023-09-15T16:31:31.923078+00:00,"I apologize for not being able to provide you with a better solution. Unfortunately, I banks have similar requirements and fees for business accounts, especially those designed for non-profits. However, I can suggest that you try contacting some local credit unions in your area. as they sometimes offer more flexible options available. One moment, please."
421f5e8b8cda4718bebbfd9164861524,agent,2023-09-15T16:31:57.307693+00:00,"I apologve checked with our fra, and it appears that you've already tried calling us twice before about the same issue. I apologize that not being able to resolve this issue earlier. Is, without verifying your identity, I am unable to access your account or provide any further assistance. Can I ask you with anything else today?"
421f5e8b8cda4718bebbfd9164861524,client,2023-09-15T16:32:23.615385+00:00,"No, that's okay. Thank'll just have to keep trying, I guess. Thanks anyway."
421f5e8b8cda4718bebbfd9164861524,agent,2023-09-15T16:32:29.615385+00:00,"You're welcome, Jerry. I again for not being able to assist you further. Have a great day."
421f5e8b8cda4718bebbfd9164861524,agent,2023-09-15T16:32:37.461539+00:00,Goodbye.
ba09f9905edc453c8f15a51ec6749988,agent,2023-09-20T17:49:04+00:00,"Good morning, thank you for calling Union Financial. My name is Dolores, how may I assist you today?"
ba09f9905edc453c8f15a51ec6749988,client,2023-09-20T17:49:12.307692+00:00,"Hi, I was hoping you could help me with something. I recently pulled my credit report and saw some errors that it. Specifically, there are a few accounts listed that I don't recognize. Can you help me figure out what's going on?"
ba09f9905edc453c8f15a51ec6749988,agent,2023-09-20T17:49:31.692307+00:00,"Of course, I'd be happy to try and assist you with that. Before we get started, I just need to verify your identity. Can you please provide your full name, address, and date of birth for"
ba09f9905edc453c8f15a51ec6749988,client,2023-09-20T17:49:48.307692+00:00,"Sure. My name is Sharla Smith, I live at 123 Main Street, and my date of birth is January 1st, 1995."
ba09f9905edc453c8f15a51ec6749988,agent,2023-09-20T17:49:58+00:00,"Thank you, Sharla. I'm unable to verify your identity with the information you provided. Is it possible that you have any other forms of identification that you can provide? A driver's license or passport perhaps?"
ba09f9905edc453c8f15a51ec6749988,client,2023-09-20T17:50:14.153846+00:00,"Hmm, let me see...I think I have my passport number somewhere. Can you give on for minute while I look for it?"
ba09f9905edc453c8f15a51ec6749988,agent,2023-09-20T17:50:24.307692+00:00,"Of course, take your time."
ba09f9905edc453c8f15a51ec6749988,client,2023-09-20T17:50:26.615384+00:00,"Okay, I found it! My passport number is 123456789."
ba09f9905edc453c8f15a51ec6749988,agent,2023-09-20T17:50:30.769230+00:00,"Thank you for Sharla. Unfortunately, the'm still unable to verify your identity with that information. Are you sure that's correct correct passport number?"
ba09f9905edc453c8f15a51ec6749988,client,2023-09-20T17:50:41.384615+00:00,"Yes, I'm positive. Is there anything else I can do?"
ba09f9905edc453c8f15a51ec6749988,agent,2023-09-20T17:50:46+00:00,"I apologize, but without proper identificationification, I'm unable to access your account or provide any personal information. It's important that we protect our privacy and security."
ba09f9905edc453c8f15a51ec6749988,client,2023-09-20T17:50:58+00:00,"That makes sense. I guess I'll just have to figure this out on my own then. Thanks for trying to help, Dolores."
ba09f9905edc453c8f15a51ec6749988,agent,2023-09-20T17:51:08.153846+00:00,"You're welcome, Sharla. I apologize again for not being able to assist you further. If you have any other questions or concerns in the future, please don't hesitate to reach out. Have a great day!"
ba09f9905edc453c8f15a51ec6749988,client,2023-09-20T17:51:24.307692+00:00,"Thanks, you too. Bye!"
ba09f9905edc453c8f15a51ec6749988,agent,2023-09-20T17:51:26.153846+00:00,Thank you for choosing Union Financial. Have a great day!
3c739b542e4f4da9b541f3d81665d595,agent,2023-09-18T09:48:51+00:00,"Good morning, thank you for calling Union Financial. My name is Luann, how may I assist you today?"
3c739b542e4f4da9b541f3d81665d595,client,2023-09-18T09:48:59.307692+00:00,"Hi Luann, I'm calling to close my loan account."
3c739b542e4f4da9b541f3d81665d595,agent,2023-09-18T09:49:03.461538+00:00,"Sure course, Selma. In order for me to assist you with that, may I have your account number or your social security number, please?"
3c739b542e4f4da9b541f3d81665d595,client,2023-09-18T09:49:14.538461+00:00,"Sure, my account number is 1234567890."
3c739b542e4f4da9b541f3d81665d595,agent,2023-09-18T09:49:17.307692+00:00,"Thank you, Selma. Now, just to verify your identity, could you please provide me with your date of birth?"
3c739b542e4f4da9b541f3d81665d595,client,2023-09-18T09:49:26.076923+00:00,"My date of birth is December 12, 1980."
3c739b542e4f4da9b541f3d81665d595,agent,2023-09-18T09:49:29.769231+00:00,"Great, thank you for And can you also confirm your address?"
3c739b542e4f4da9b541f3d81665d595,client,2023-09-18T09:49:34.846154+00:00,"Yes, my address is 123 Main Street, Anytown USA."
3c739b542e4f4da9b541f3d81665d595,agent,2023-09-18T09:49:39+00:00,"Perfect. Now, let me just check some information real quick. (pause) It looks like we have a few dis with verifying your identity. I you please hold for just one moment while I investigate this further?"
3c739b542e4f4da9b541f3d81665d595,client,2023-09-18T09:49:55.615385+00:00,Okay. sure.
3c739b542e4f4da9b541f3d81665d595,agent,2023-09-18T09:49:56.538462+00:00,"Selma, I apologize for the inconvenience, but unfortunately, I am unable to verify your identity. I'm going to need to transfer you to our fraud department for further assistance. They will be able to help you with closing your loan account."
3c739b542e4f4da9b541f3d81665d595,client,2023-09-18T09:50:15.461539+00:00,"Okay, that's fine. Can you give me an idea of how long the wait time will be?"
3c739b542e4f4da9b541f3d81665d595,agent,2023-09-18T09:50:23.307693+00:00,"Unfortunately, the wait times for the fraud department can vary depending on the volume of calls they receive receiving. But I assure you, they will be with to assist you as soon as possible."
3c739b542e4f4da9b541f3d81665d595,client,2023-09-18T09:50:39.000001+00:00,"Alright, I understand. Thank you, Luann."
3c739b542e4f4da9b541f3d81665d595,agent,2023-09-18T09:50:41.769232+00:00,"You're welcome, Selma. I apologize again for the inconvenience and appreciate your patience. Have a great day!"
2be0ad66d36e459eb30767e2174b1ffb,agent,2023-09-06T13:47:38+00:00,"Good morning, thank you for calling Union Financial. My name is Patty, how may I assist you today?"
2be0ad66d36e459eb30767e2174b1ffb,client,2023-09-06T13:47:46.307692+00:00,Hi Pat I'm calling to a levy that was placed on my account. Can you help me with this?
2be0ad66d36e459eb30767e2174b1ffb,agent,2023-09-06T13:47:55.076923+00:00,"Of apologize, but'm just sure what you mean by levy. Could you explain?"
2be0ad66d36e459eb30767e2174b1ffb,client,2023-09-06T13:48:01.076923+00:00,"Sure, it's a court order to freeze my assets until a debt is paid. I must be some mistake. I you help me resolve this?"
2be0ad66d36e459eb30767e2174b1ffb,agent,2023-09-06T13:48:12.615385+00:00,"Let understand your concern, Mr. Roberto. Unfortunately, I'm not able with this process. Let me transfer you to our account management team who They will be better equipped to handle this issue."
2be0ad66d36e459eb30767e2174b1ffb,client,2023-09-06T13:48:27.384616+00:00,"Okay, that sounds good. Thank you."
2be0ad66d36e459eb30767e2174b1ffb,agent,2023-09-06T13:48:30.153847+00:00,"Thank course, Mr. Roberto. One moment please. (places)"
2be0ad66d36e459eb30767e2174b1ffb,agent,2023-09-06T13:48:33.846155+00:00,"Hello, this is Patty from Union Service. I have Mr. Roberto on the line. a levy on his account. Can you assist him?"
2be0ad66d36e459eb30767e2174b1ffb,agent,2023-09-06T13:48:44.461540+00:00,"Great! Thank you Agent 2. Have a great day,. Roberto."
2be0ad66d36e459eb30767e2174b1ffb,client,2023-09-06T13:48:49.076925+00:00,"Hi, I was just transferred to you. There's a levy on my account and I need it removed."
2be0ad66d36e459eb30767e2174b1ffb,client,2023-09-06T13:48:57.384617+00:00,It's from a credit card company. They owe them $5000. But I've been making payments. I don't understand why this is happening.
2be0ad66d36e459eb30767e2174b1ffb,client,2023-09-06T13:49:07.538463+00:00,"Sure, it's 12345567890."
2be0ad66d36e459eb30767e2174b1ffb,client,2023-09-06T13:49:08.923078+00:00,"No, that's all. Thanks for much for your help."
2be0ad66d36e459eb30767e2174b1ffb,client,2023-09-06T13:49:13.076924+00:00,"You too, thanks again."
2be0ad66d36e459eb30767e2174b1ffb,agent,2023-09-06T13:49:14.923078+00:00,Was that helpful?
2be0ad66d36e459eb30767e2174b1ffb,client,2023-09-06T13:49:16.307693+00:00,"Yes, thank you so The lady was very helpful."
2be0ad66d36e459eb30767e2174b1ffb,agent,2023-09-06T13:49:20.461539+00:00,That's great to hear. Is there anything else I can assist you with today?
2be0ad66d36e459eb30767e2174b1ffb,client,2023-09-06T13:49:26.923077+00:00,"No, that was all. Thanks again transferring me to the right person."
2be0ad66d36e459eb30767e2174b1ffb,agent,2023-09-06T13:49:32.461539+00:00,"You're welcome, Mr. Roberto. Have a great day."
2be0ad66d36e459eb30767e2174b1ffb,client,2023-09-06T13:49:36.153847+00:00,"You too, thanks again."
2be0ad66d36e459eb30767e2174b1ffb,agent,2023-09-06T13:49:38.000001+00:00,"Thank you, bye bye."
2e6cabaf9d424718862f2d53aabdf157,agent,2023-09-12T17:37:43+00:00,"Good morning, thank you for calling Union Financial. My name is Leola, how may I assist you today?"
2e6cabaf9d424718862f2d53aabdf157,client,2023-09-12T17:37:51.307692+00:00,"Hi, I'm calling because a discrepancy with my bank. I think there might have been a mistake when I deposited some checks last week."
2e6cabaf9d424718862f2d53aabdf157,agent,2023-09-12T17:38:02.384615+00:00,"Alright, let me see what's going on. Can you please verify your identity for me?"
2e6cabaf9d424718862f2d53aabdf157,client,2023-09-12T17:38:09.307692+00:00,"Sure. My name is Jaimie Smith, and my account number is 1234567890."
2e6cabaf9d424718862f2d53aabdf157,agent,2023-09-12T17:38:14.846154+00:00,"Thank you, Jaimie. One, can you tell me more about this discrepancy? Which much are we talking about here?"
2e6cabaf9d424718862f2d53aabdf157,client,2023-09-12T17:38:23.615385+00:00,"Well, I deposited three checks last Thursday, but only two of them showed up in my account. The missing check was for $800."
2e6cabaf9d424718862f2d53aabdf157,agent,2023-09-12T17:38:34.230770+00:00,"Okay, let see that now. Let me put in a request to investigate this further. In the meantime, would you fax or email us the missing check so that can look into it?"
2e6cabaf9d424718862f2d53aabdf157,client,2023-09-12T17:38:49.461539+00:00,"Yeah, sure thing. I'll fax it over right away."
2e6cabaf9d424718862f2d53aabdf157,agent,2023-09-12T17:38:53.615385+00:00,"Great, thank you. I've also placed a hold on your account until we resolve this issue, just as a precautionary measure. You should receive an email with instructions on how to proceed within the next hour. Is there anything else I can help you with today? Jaimie?"
2e6cabaf9d424718862f2d53aabdf157,client,2023-09-12T17:39:15.307693+00:00,"No, that's all. now. Thanks for your help, Leola."
2e6cabaf9d424718862f2d53aabdf157,agent,2023-09-12T17:39:19.461539+00:00,"Of're welcome. Thank you for bringing this to our attention, Jaimie. We'll get to the bottom of it as soon as possible. Have a good day."
2e6cabaf9d424718862f2d53aabdf157,client,2023-09-12T17:39:31.461539+00:00,"Thanks you, too. Bye."
2e6cabaf9d424718862f2d53aabdf157,agent,2023-09-12T17:39:33.307693+00:00,Bye.
8a2ded03f9a547fdb89027695a6c967e,agent,2023-09-21T11:21:59+00:00,"Good morning, thank you for calling Union Financial. My name is Anita, how can I assist you today?"
8a2ded03f9a547fdb89027695a6c967e,client,2023-09-21T11:22:07.307692+00:00,"Yeah, hi. I need to set up a joint account with my husband. Can you help me with that?"
8a2ded03f9a547fdb89027695a6c967e,agent,2023-09-21T11:22:16.076923+00:00,"Of course, I'd be happy to help. Can you please provide me with your name and account husband's name so I can look up your accounts?"
8a2ded03f9a547fdb89027695a6c967e,client,2023-09-21T11:22:28.076923+00:00,"Fine. My name is Evalena Smith and my husband's name is John Smith. Now, can you just set it up already?"
8a2ded03f9a547fdb89027695a6c967e,agent,2023-09-21T11:22:37.769231+00:00,"Yes, I'll happy to help. with that. May, before we proceed, I need to verify your identities. Can you please provide me with your social security numbers?"
8a2ded03f9a547fdb89027695a6c967e,client,2023-09-21T11:22:50.230769+00:00,(sighing) Fine. My social security xxx-xxx-xxxx. What do you need his social for?
8a2ded03f9a547fdb89027695a6c967e,agent,2023-09-21T11:22:56.230769+00:00,"Thank you, Evalena. And can you please provide me with John's social security number as well?"
8a2ded03f9a547fdb89027695a6c967e,client,2023-09-21T11:23:03.615384+00:00,"(irritated) Oh, for crying out loud. It's xxx-xxx-xxxx. Now, are you going to set up the account or do I have to keep repeating myself?"
8a2ded03f9a547fdb89027695a6c967e,agent,2023-09-21T11:23:15.153846+00:00,"(proffazed) Thank you, Evalena. I apologize, but I amm unable to set up a joint account for you and your husband. Our policy requires both parties to be present when opening a joint account."
8a2ded03f9a547fdb89027695a6c967e,client,2023-09-21T11:23:30.846154+00:00,(angrily) What? That's ridiculous! Why can't you just set it up over the phone?
8a2ded03f9a547fdb89027695a6c967e,agent,2023-09-21T11:23:37.307692+00:00,"(calmly) I understand your frustration, Evalena, but it's for security purposes. We want to ensure that both parties are aware and agree to the terms and conditions of the joint account."
8a2ded03f9a547fdb89027695a6c967e,client,2023-09-21T11:23:51.615384+00:00,"(sarcastically) Oh, I see. So, you're saying that you have to drag my husband down here to the bank just to open an account?"
8a2ded03f9a547fdb89027695a6c967e,agent,2023-09-21T11:24:02.692307+00:00,"(apessionally) Yes, that's correct. But let me offer you the number of our branch nearest you, and you can make an appointment for a time that works best for both of you."
8a2ded03f9a547fdb89027695a6c967e,client,2023-09-21T11:24:17.461538+00:00,(exasperated) Fine. Give me the number.
8a2ded03f9a547fdb89027695a6c967e,agent,2023-09-21T11:24:20.230769+00:00,(pleasant) Certainly. the number is 555-555-5555. You can also visit our website at unionfinancial.com to schedule an appointment online.
8a2ded03f9a547fdb89027695a6c967e,client,2023-09-21T11:24:29+00:00,"(disighing) Alright, whatever. Thanks, I guess."
8a2ded03f9a547fdb89027695a6c967e,agent,2023-09-21T11:24:31.769231+00:00,"(friendly) You're welcome, Evalena. Have a great day."
8a2ded03f9a547fdb89027695a6c967e,client,2023-09-21T11:24:35.461539+00:00,(hangs up the phone without saying goodbye)
8a2ded03f9a547fdb89027695a6c967e,agent,2023-09-21T11:24:38.692308+00:00,"(pauses forarily) Next caller, please."
b70ff87ac6be448097705ca4fd2cee39,agent,2023-09-11T10:56:10+00:00,"Hello morning, thank you for calling Union Financial. My name is Zetta, how may I assist you today?"
b70ff87ac6be448097705ca4fd2cee39,client,2023-09-11T10:56:18.307692+00:00,"Hi Zetta, I needm calling because my mother is no older and I want to make sure her finances are in order. She'm interested in setting up a financial power of attorney. Can you help me with that?"
b70ff87ac6be448097705ca4fd2cee39,agent,2023-09-11T10:56:35.846154+00:00,"Of course, Hillary. I completely understand your concerns. Let me see if I can help you with this. Can I have your mother's account information, please?"
b70ff87ac6be448097705ca4fd2cee39,client,2023-09-11T10:56:47.846154+00:00,"Sure, her name is Karen Smith, her account number is 1234567890."
b70ff87ac6be448097705ca4fd2cee39,agent,2023-09-11T10:56:52.923077+00:00,"Thank you, Hillary. While justve located your mother's account. In order to set up a financial power of attorney, we will need some additional information from you. Can you tell me a little bit more about your relationship with why you believe this would be beneficial for your mother?"
b70ff87ac6be448097705ca4fd2cee39,client,2023-09-11T10:57:15.538462+00:00,"Well, my mom has been diagnosed with Alzheimer's disease and I want to make sure that her finances are taken care of. I don't live close by, so it would be helpful to I could manage her accounts remotely."
b70ff87ac6be448097705ca4fd2cee39,agent,2023-09-11T10:57:33.538462+00:00,"I understand. Unfortunately, setting up a financial power of attorney requires a bit more than what I can assist you with over the phone. We would need to have a representative document prepared and signed by both mother, and then notarized. Additionally, we would need to verify her identity and capacity to grant the power of attorney."
b70ff87ac6be448097705ca4fd2cee39,client,2023-09-11T10:57:59.846154+00:00,"Oh, okay. That sounds like a lot of work. Is there anyone else I can speak with who can help me with this process?"
b70ff87ac6be448097705ca4fd2cee39,agent,2023-09-11T10:58:10.923077+00:00,"Ab, actually. I'm going to transfer you to our Est and Estate Department. They specialize in these types of situations and will be able to guide you through the process step-by-step. One moment please while I transfer your call."
b70ff87ac6be448097705ca4fd2cee39,client,2023-09-11T10:58:28.923077+00:00,"Hi John, I was just speaking with Zetta about setting up a financial power of attorney for my mother. She transferred me to you because she said you would be able to help me with this process."
b70ff87ac6be448097705ca4fd2cee39,client,2023-09-11T10:58:46+00:00,"Actually, I don't have anyone in mind. Can you recommend someone?"
b70ff87ac6be448097705ca4fd2cee39,client,2023-09-11T10:58:51.076923+00:00,"Yes, that would be great. Thank you so much for your help, John."
b70ff87ac6be448097705ca4fd2cee39,client,2023-09-11T10:58:57.076923+00:00,"No, that's all for now. Thank you again, John."
778d5bf78d5f4d42a8a29338af82112d,agent,2023-09-06T16:54:16+00:00,"Hi, thank you for calling Union Financial. My name is Stefan. How can I help you today?"
778d5bf78d5f4d42a8a29338af82112d,client,2023-09-06T16:54:23.846154+00:00,"Hi, thanks for picking up. I'm looking for some investment advice. Can you help me with that?"
778d5bf78d5f4d42a8a29338af82112d,agent,2023-09-06T16:54:31.692308+00:00,"Absolutely! I'd be happy to help. Before we begin, may I have your name and account number, please?"
778d5bf78d5f4d42a8a29338af82112d,client,2023-09-06T16:54:40+00:00,"Sure, my name is Adelina, and my account number is 1234567890."
778d5bf78d5f4d42a8a29338af82112d,agent,2023-09-06T16:54:45.076923+00:00,"Great, Adelina. Just to confirm, you you looking for investment advice specifically would you like to open a new investment account?"
778d5bf78d5f4d42a8a29338af82112d,client,2023-09-06T16:54:54.769231+00:00,I'm not for open a new investment account.
